#Thorlabs FTS
[SpectrumHeader]
#Date;20250717
#Time;14355352
#GMTTime;19355352
#Instrument;0
#InstrModel;CCS100
#Series;0
#InterferometerSerial;M00454521
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;100
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;25.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;13459.357422
#WnrMax;31084.279297
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.310000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
3.216131287e+02;3.776781959e-03
3.217207947e+02;3.186304122e-03
3.218284607e+02;3.632919397e-03
3.219361267e+02;3.542438149e-03
3.220438232e+02;3.557275748e-03
3.221515198e+02;3.099346068e-03
3.222592163e+02;3.611919237e-03
3.223669434e+02;3.246062901e-03
3.224746399e+02;3.831225215e-03
3.225823669e+02;2.913082717e-03
3.226900940e+02;4.046942573e-03
3.227978210e+02;3.178478219e-03
3.229055786e+02;3.783939173e-03
3.230133362e+02;2.884129295e-03
3.231210938e+02;3.637650283e-03
3.232288513e+02;3.104486503e-03
3.233366089e+02;3.917199094e-03
3.234443970e+02;3.232913325e-03
3.235521851e+02;3.518747631e-03
3.236599731e+02;3.254090203e-03
3.237677612e+02;3.799604485e-03
3.238755798e+02;3.252789611e-03
3.239833984e+02;4.030988552e-03
3.240912170e+02;3.005874343e-03
3.241990356e+02;3.855265677e-03
3.243068542e+02;3.358340589e-03
3.244147034e+02;3.764969530e-03
3.245225525e+02;3.539482830e-03
3.246304016e+02;3.876156406e-03
3.247382812e+02;3.279783064e-03
3.248461304e+02;3.583348123e-03
3.249540100e+02;3.176940838e-03
3.250618896e+02;3.876100993e-03
3.251697998e+02;3.189553740e-03
3.252776794e+02;3.579484764e-03
3.253855896e+02;3.418103792e-03
3.254934998e+02;3.827336244e-03
3.256014099e+02;3.445395268e-03
3.257093201e+02;3.678465728e-03
3.258172607e+02;3.130780067e-03
3.259252014e+02;3.732144134e-03
3.260331421e+02;3.685948672e-03
3.261410828e+02;3.694224171e-03
3.262490540e+02;3.194972407e-03
3.263570251e+02;3.800579114e-03
3.264649963e+02;3.363677301e-03
3.265729675e+02;3.623191733e-03
3.266809387e+02;3.112069564e-03
3.267889404e+02;3.623074852e-03
3.268969421e+02;3.452676348e-03
3.270049438e+02;3.687646938e-03
3.271129761e+02;3.121177200e-03
3.272209778e+02;3.642741125e-03
3.273290100e+02;3.836198477e-03
3.274370422e+02;3.956275061e-03
3.275450745e+02;3.246106207e-03
3.276531372e+02;4.086328205e-03
3.277611694e+02;3.095405642e-03
3.278692322e+02;3.723653499e-03
3.279772949e+02;3.550302004e-03
3.280853882e+02;3.690089565e-03
3.281934509e+02;3.504556837e-03
3.283015442e+02;3.669501049e-03
3.284096375e+02;3.185933689e-03
3.285177612e+02;3.726818366e-03
3.286258545e+02;3.416651161e-03
3.287339783e+02;4.193201661e-03
3.288421021e+02;3.044114914e-03
3.289502258e+02;3.496048274e-03
3.290583496e+02;3.013293492e-03
3.291665039e+02;3.752632765e-03
3.292746582e+02;3.392216284e-03
3.293828125e+02;3.519865219e-03
3.294909668e+02;3.375814296e-03
3.295991516e+02;3.955647349e-03
3.297073059e+02;3.251774004e-03
3.298154907e+02;4.122026265e-03
3.299237061e+02;3.096009139e-03
3.300318909e+02;3.393169958e-03
3.301401062e+02;3.387510777e-03
3.302482910e+02;3.750587581e-03
3.303565369e+02;3.184814006e-03
3.304647522e+02;3.820295446e-03
3.305729675e+02;3.088706173e-03
3.306812134e+02;3.623037366e-03
3.307894592e+02;3.722801805e-03
3.308977051e+02;3.962034360e-03
3.310059814e+02;3.169153584e-03
3.311142273e+02;3.842300735e-03
3.312225037e+02;3.531978698e-03
3.313307800e+02;3.709426383e-03
3.314390869e+02;3.277530195e-03
3.315473633e+02;3.686490934e-03
3.316556702e+02;3.562027821e-03
3.317639771e+02;3.665665863e-03
3.318722839e+02;3.317707218e-03
3.319805908e+02;3.717177082e-03
3.320889282e+02;3.313781926e-03
3.321972656e+02;3.589584492e-03
3.323056030e+02;2.926755464e-03
3.324139404e+02;3.525544424e-03
3.325223083e+02;3.186298767e-03
3.326306458e+02;3.715223633e-03
3.327390137e+02;3.422904527e-03
3.328474121e+02;3.917787690e-03
3.329557800e+02;3.093593288e-03
3.330641785e+02;3.821373219e-03
3.331725464e+02;3.248912049e-03
3.332809753e+02;3.885701764e-03
3.333893738e+02;3.313476453e-03
3.334977722e+02;3.752022982e-03
3.336062012e+02;3.155704588e-03
3.337146301e+02;3.772891127e-03
3.338230591e+02;3.437106032e-03
3.339315186e+02;3.929225728e-03
3.340399475e+02;3.212139476e-03
3.341484070e+02;3.729576711e-03
3.342568665e+02;3.306271276e-03
3.343653259e+02;3.644725541e-03
3.344738159e+02;3.378369845e-03
3.345823059e+02;3.888452891e-03
3.346907654e+02;3.170417855e-03
3.347992859e+02;3.611305030e-03
3.349077759e+02;3.403563518e-03
3.350162964e+02;3.702156711e-03
3.351247864e+02;3.583805868e-03
3.352333069e+02;3.763864515e-03
3.353418579e+02;3.412655788e-03
3.354503784e+02;3.827912733e-03
3.355589294e+02;3.402035218e-03
3.356674805e+02;3.953394014e-03
3.357760315e+02;3.342302749e-03
3.358845825e+02;4.008045420e-03
3.359931641e+02;3.272553673e-03
3.361017456e+02;3.817287041e-03
3.362103271e+02;3.421293339e-03
3.363189087e+02;3.783838125e-03
3.364274902e+02;3.771665040e-03
3.365361023e+02;3.543043043e-03
3.366447144e+02;3.172638826e-03
3.367533264e+02;3.750777803e-03
3.368619385e+02;3.097008681e-03
3.369705811e+02;3.977891523e-03
3.370791931e+02;2.967991168e-03
3.371878357e+02;3.756232793e-03
3.372965088e+02;3.345861100e-03
3.374051514e+02;3.856327152e-03
3.375138245e+02;3.167087678e-03
3.376224670e+02;3.851656336e-03
3.377311401e+02;3.043788718e-03
3.378398438e+02;3.710398218e-03
3.379485168e+02;3.479145467e-03
3.380572205e+02;3.921472933e-03
3.381659241e+02;3.351856023e-03
3.382746277e+02;4.169476219e-03
3.383833313e+02;3.533072071e-03
3.384920654e+02;3.971390426e-03
3.386007996e+02;3.633221844e-03
3.387095337e+02;4.149193410e-03
3.388182678e+02;3.060088959e-03
3.389270020e+02;4.126536194e-03
3.390357666e+02;3.438443877e-03
3.391445312e+02;3.761699423e-03
3.392532959e+02;3.061570460e-03
3.393620605e+02;3.890069434e-03
3.394708557e+02;3.409653204e-03
3.395796509e+02;3.719180357e-03
3.396884460e+02;3.869919106e-03
3.397972412e+02;3.599931719e-03
3.399060364e+02;3.420683090e-03
3.400148621e+02;3.472974524e-03
3.401236877e+02;3.380072303e-03
3.402325134e+02;3.691399004e-03
3.403413391e+02;3.266102634e-03
3.404501953e+02;3.674622159e-03
3.405590210e+02;3.481921740e-03
3.406678772e+02;3.784977132e-03
3.407767334e+02;3.296769224e-03
3.408856201e+02;3.701084759e-03
3.409944763e+02;3.123740433e-03
3.411033630e+02;3.748321673e-03
3.412122498e+02;3.030323656e-03
3.413211365e+02;3.438102547e-03
3.414300537e+02;3.022342455e-03
3.415389404e+02;3.720659763e-03
3.416478577e+02;3.294296796e-03
3.417567749e+02;3.787323367e-03
3.418656921e+02;3.292267909e-03
3.419746399e+02;3.762714565e-03
3.420835876e+02;3.179603955e-03
3.421925354e+02;3.608928295e-03
3.423014832e+02;3.264701227e-03
3.424104309e+02;3.811377566e-03
3.425194092e+02;3.448452568e-03
3.426283569e+02;4.053642508e-03
3.427373352e+02;3.212021897e-03
3.428463440e+02;3.439485328e-03
3.429553223e+02;3.221415449e-03
3.430643311e+02;3.856556723e-03
3.431733398e+02;3.252903465e-03
3.432823486e+02;3.470203839e-03
3.433913574e+02;3.704381408e-03
3.435003662e+02;3.661591327e-03
3.436094055e+02;2.892592689e-03
3.437184448e+02;3.646148602e-03
3.438274841e+02;3.453892423e-03
3.439365540e+02;4.066493828e-03
3.440455933e+02;3.030463355e-03
3.441546631e+02;3.617266659e-03
3.442637329e+02;3.246836364e-03
3.443728027e+02;3.842558246e-03
3.444819031e+02;3.508780850e-03
3.445909729e+02;3.778048325e-03
3.447000732e+02;3.532363102e-03
3.448091736e+02;3.605617210e-03
3.449182739e+02;3.084602300e-03
3.450274048e+02;4.187829792e-03
3.451365356e+02;3.130823607e-03
3.452456665e+02;3.906877711e-03
3.453547974e+02;3.416719614e-03
3.454639282e+02;3.418676089e-03
3.455730896e+02;3.352963598e-03
3.456822205e+02;4.265961703e-03
3.457913818e+02;3.250506707e-03
3.459005737e+02;4.054338671e-03
3.460097351e+02;3.070303472e-03
3.461189270e+02;4.031154793e-03
3.462280884e+02;3.154327394e-03
3.463372803e+02;3.620566567e-03
3.464465027e+02;3.198116552e-03
3.465556946e+02;3.976817243e-03
3.466649170e+02;3.629614366e-03
3.467741394e+02;3.549644258e-03
3.468833618e+02;3.636182519e-03
3.469925842e+02;3.673373023e-03
3.471018372e+02;3.243024461e-03
3.472110596e+02;3.614708316e-03
3.473203125e+02;3.181413980e-03
3.474295654e+02;4.031450022e-03
3.475388489e+02;2.955933800e-03
3.476481018e+02;3.907115664e-03
3.477573853e+02;3.583313664e-03
3.478666687e+02;3.982940689e-03
3.479759521e+02;3.115290543e-03
