#Thorlabs FTS
[SpectrumHeader]
#Date;20250603
#Time;14450514
#GMTTime;19450514
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;3.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;-4.630194453e-04
3.217207947e+02;3.844565799e-05
3.218284607e+02;-4.229022597e-04
3.219361267e+02;-2.173015491e-05
3.220438232e+02;-4.178876043e-05
3.221515198e+02;-2.423748083e-04
3.222592163e+02;-1.084836200e-03
3.223669434e+02;-2.223162010e-04
3.224746399e+02;9.812000208e-04
3.225823669e+02;-6.234882749e-04
3.226900940e+02;1.603016863e-03
3.227978210e+02;7.856286538e-05
3.229055786e+02;1.582958153e-03
3.230133362e+02;-2.022575936e-04
3.231210938e+02;5.399107467e-04
3.232288513e+02;-2.022575936e-04
3.233366089e+02;1.221903367e-03
3.234443970e+02;-2.423748083e-04
3.235521851e+02;4.396177537e-04
3.236599731e+02;3.995005391e-04
3.237677612e+02;1.838705430e-05
3.238755798e+02;1.387386874e-04
3.239833984e+02;-2.223162010e-04
3.240912170e+02;7.003796054e-04
3.241990356e+02;9.611414862e-04
3.243068542e+02;1.186800800e-04
3.244147034e+02;8.407898131e-04
3.245225525e+02;-1.827004598e-03
3.246304016e+02;2.189731022e-04
3.247382813e+02;1.542840968e-03
3.248461304e+02;5.599693977e-04
3.249540100e+02;-1.621403935e-04
3.250618896e+02;8.006726275e-04
3.251697998e+02;4.195591318e-04
3.252776794e+02;1.101551694e-03
3.253855896e+02;-3.627264232e-04
3.254934998e+02;-6.184736412e-05
3.256014099e+02;4.596763465e-04
3.257093201e+02;4.997935612e-04
3.258172607e+02;-4.178876043e-05
3.259252014e+02;8.608484641e-04
3.260331421e+02;6.000865833e-04
3.261410828e+02;1.743427012e-03
3.262490540e+02;-5.231952528e-04
3.263570251e+02;6.201451761e-04
3.264649963e+02;-8.190597146e-05
3.265729675e+02;6.803210126e-04
3.266809387e+02;-8.190597146e-05
3.267889404e+02;7.404967910e-04
3.268969421e+02;-4.178876043e-05
3.270049438e+02;1.322196331e-03
3.271129761e+02;1.838705430e-05
3.272209778e+02;-3.627264232e-04
3.273290100e+02;-9.243673412e-04
