#Thorlabs FTS
[SpectrumHeader]
#Date;20250805
#Time;14285094
#GMTTime;19285094
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;100
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;25.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;3.241701983e-03
3.217207947e+02;2.655785531e-03
3.218284607e+02;3.063965589e-03
3.219361267e+02;2.892880468e-03
3.220438232e+02;2.940051723e-03
3.221515198e+02;2.470029751e-03
3.222592163e+02;3.026301274e-03
3.223669434e+02;2.654568991e-03
3.224746399e+02;3.142577130e-03
3.225823669e+02;2.353798132e-03
3.226900940e+02;3.309787251e-03
3.227978210e+02;2.634148812e-03
3.229055786e+02;3.093359293e-03
3.230133362e+02;2.225724049e-03
3.231210938e+02;3.092772095e-03
3.232288513e+02;2.423639875e-03
3.233366089e+02;3.276071744e-03
3.234443970e+02;2.638034988e-03
3.235521851e+02;3.055945970e-03
3.236599731e+02;2.711106790e-03
3.237677612e+02;3.219734645e-03
3.238755798e+02;2.613605466e-03
3.239833984e+02;3.284754930e-03
3.240912170e+02;2.533758292e-03
3.241990356e+02;3.178628627e-03
3.243068542e+02;2.862642752e-03
3.244147034e+02;3.197531914e-03
3.245225525e+02;2.954208991e-03
3.246304016e+02;3.214952536e-03
3.247382813e+02;2.614099998e-03
3.248461304e+02;2.978102304e-03
3.249540100e+02;2.614960307e-03
3.250618896e+02;3.104670672e-03
3.251697998e+02;2.566711279e-03
3.252776794e+02;3.028548090e-03
3.253855896e+02;2.785052639e-03
3.254934998e+02;3.288230626e-03
3.256014099e+02;2.861178480e-03
3.257093201e+02;3.223575186e-03
